InstitutionID,DeptOfEdInstitutionID,InstitutionName,InstitutionAddress,InstitutionCity,InstitutionState,StateProvinceID,InstitutionZip,InstitutionPhone,InstitutionOPEID,InstitutionIPEDSUnitID,InstitutionURL,CountryID,CreatedDate,UpdatedDate,ModifiedBy
1501,118082,Somerset Community College,808 Monticello Street,Somerset,KY,16,42501-2973,877-629-9722,"00199700",157711,www.somerset.kctcs.edu/,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1502,118107,Southeast Kentucky Community and Technical College,700 College Rd,Cumberland,KY,16,40823,606-589-2145,"00199800",157739,www.secc.kctcs.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1503,118116,The Southern Baptist Theological Seminary,2825 Lexington Rd,Louisville,KY,16,40280-0001,502-897-4011,"00198200",157748,www.sbts.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1504,118125,Spalding University,845 South Third Street,Louisville,KY,16,40203,502-585-9911,"00196000",157757,www.spalding.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1505,118134,Spencerian College - Louisville,4627 Dixie Hwy,Louisville,KY,16,40216,502-447-1000,"00461800",157766,www.spencerian.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1506,118143,Sullivan University,3101 Bardstown Rd,Louisville,KY,16,40205-3013,502-456-6504-332,"00461900",157793,www.sullivan.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1507,118152,Thomas More College,333 Thomas More Parkway,Crestview Hills,KY,16,41017-3495,859-341-5800,"00200100",157809,www.thomasmore.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1508,118161,Transylvania University,300 N Broadway,Lexington,KY,16,40508-1797,859-233-8300,"00198700",157818,www.transy.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1509,118170,Trend Setters Academy-Louisville,7283 Dixie Hwy,Louisville,KY,16,40258,502-937-6816,"02251500",157827,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1510,118213,West Kentucky Community and Technical College,4810 Alben Barkley Drive,Paducah,KY,16,42002-7380,270-554-9200,"00197900",157483,www.westkentucky.kctcs.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1511,118222,Western Kentucky University,1906 College Heights Blvd,Bowling Green,KY,16,42101-1000,270-745-0111,"00200200",157951,www.wku.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1512,118231,Alexandria Academy of Beauty Culture,2305 Rapides Ave,Alexandria,LA,19,71301-5730,318-442-7715,"02493400",158079,alexacebeauty.com,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1513,118240,Louisiana Technical College - Alexandria,4311 South MacArthur Drive,Alexandria,LA,19,71302,318-487-5439,"00548803",158088,www.region6.ltc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1514,118268,American School of Business,702 Professional Drive North,Shreveport,LA,19,71105,318-798-3333,"02601000",158158,WWW.AMERICANSCHOOLOFBUSINESS.COM,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1515,118295,Ayers Institute Inc,3010 Knight Street Suite 300,Shreveport,LA,19,71105,318-868-3000,"00462100",158246,www.Ayersinstitute.com,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1516,118301,Bastrop Beauty School Inc,117 S Vine St,Bastrop,LA,19,71220,318-281-1157,"02263600",158282,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1517,118329,Baton Rouge General Medical Center School of Nursing,3616 North Blvd,Baton Rouge,LA,19,70806,225-387-7623,"02335701",158325,www.brgeneral.org,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1518,118338,Baton Rouge General Medical Center - Radiologic Technology,3600 Florida Blvd,Baton Rouge,LA,19,70806,504-387-7024,"02335702",158334,www.brgeneral.org,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1519,118347,Baton Rouge School of Computers,10425 Plaza Americana,Baton Rouge,LA,19,70816-8188,225-923-2524,"02197500",158343,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1520,118356,Louisiana Technical College - Baton Rouge,3250 North Acadian Thruway East,Baton Rouge,LA,19,70805,225-359-9204,"00548800",158352,www.region2.ltc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1521,118365,Bossier Parish Community College,6220 East Texas,Bossier City,LA,19,71111-6922,318-746-9851,"02055400",158431,www.bpcc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1522,118374,Cameron College,2740 Canal St,New Orleans,LA,19,70119,504-821-5881,"02234000",158440,www.cameroncollege.com,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1523,118383,Centenary College of Louisiana,2911 Centenary Boulevard,Shreveport,LA,19,71134-1188,318-869-5011,"00200300",158477,www.centenary.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1524,118392,Cloyd's Beauty School #1,603 Natchitoches Street,West Monroe,LA,19,71291,318-322-5314,"01109700",158538,cloydsbeautyschool.com,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1525,118426,D-Jays School of Beauty Arts and Sciences,10120 Red Oak Drive,Baton Rouge,LA,19,70815,225-926-2530,"01163100",158644,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1526,118435,Delgado Community College,615 City Park Ave,New Orleans,LA,19,70119,504-483-4114,"00462500",158662,www.dcc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1527,118444,Delta School of Business and Technology,517 Broad St,Lake Charles,LA,19,70601,337-439-5765,"02055500",158723,www.deltatech.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1528,118453,Louisiana Technical College - Delta-Ouachita Campus,609 Vocational Parkway,West Monroe,LA,19,71292,318-397-6100,"00548809",158769,www.ltc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1529,118462,Demmon School of Beauty,3430 5th Avenue,Lake Charles,LA,19,70607,337-439-9265,"00989800",158778,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1530,118471,Denham Springs Beauty College,923 Florida Avenue. S.E.,Denham Springs,LA,19,70726,225-665-6188,"02619200",158787,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1531,118480,Dillard University,2601 Gentilly Blvd,New Orleans,LA,19,70122,504-283-8822,"00200400",158802,www.dillard.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1532,118499,Nunez Community College,3710 Paris Rd,Chalmette,LA,19,70043,504-680-2240,"02166100",158884,www.nunez.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1533,118541,Grambling State University,403 Main Street,Grambling,LA,19,71245,318-247-3811,"00200600",159009,www.gram.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1534,118569,Guy's Academy Hair. Skin & Nails,1141 Shreveport Barksdale Highway,Shreveport,LA,19,71105,318-865-5591-225,"02582200",159027,guyscademy.com,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1535,118596,ITI Technical College,13944 Airline Hwy,Baton Rouge,LA,19,70817,225-752-4233,"02166200",159197,www.iticollege.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1536,118611,Louisiana Technical College - Jefferson Campus,5200 Blair Drive,Metairie,LA,19,70001,504-671-6711,"00548816",159258,www.ltc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1537,118620,Louisiana Technical College - West Jefferson Campus,475 Manhattan Blvd,Harvey,LA,19,70058,504-361-6464,"00548841",159267,www.dcc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1538,118639,John Jay Beauty College,540 Robert E Lee Blvd,New Orleans,LA,19,70124,504-282-8128-134,"01184100",159319,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1539,118648,John Jay Kenner Academy,2844 Tennessee Ave,Kenner,LA,19,70062,504-282-8128,"02265600",159328,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1540,118657,Louisiana State University Health Sciences Center at New Orleans,433 Bolivar St,New Orleans,LA,19,70112-2223,504-568-4808,"00201400",159373,www.lsuhsc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1541,118666,Louisiana State University at Alexandria,8100 Hwy 71 South,Alexandria,LA,19,71302-9121,318-445-3672,"00201100",159382,www.lsua.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1542,118675,Louisiana State University and Agricultural & Mechanical College,0,Baton Rouge,LA,19,70803-2750,225-578-3202,"00201000",159391,www.lsu.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1543,118684,Louisiana State University - Eunice,2048 Johnson Hwy,Eunice,LA,19,70535,337-550-1201,"00201200",159407,www.lsue.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1544,118693,Louisiana State University - Shreveport,One University Place,Shreveport,LA,19,71115-2399,318-797-5000,"00201300",159416,www.lsus.edu/,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1545,118709,Louisiana Technical College - Lafayette,1101 Bertrand Drive,Lafayette,LA,19,70506,337-262-5962,"00548818",159443,www.ltc.edu/greateracadianaregion,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1546,118718,Lousiana Technical College,Highway 883-1,Lake Providence,LA,19,71254,,,159452,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1547,118727,Ray's Faith Academy of Beauty Education,430-C South Burnside Avenue,Gonzales,LA,19,,,,159498,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1548,118736,Aveda Institute-Baton Rouge,2834 S Sherwood Forest Blvd Ste A,Baton Rouge,LA,19,70816-2246,225-295-1435-229,"02258400",159513,www.beautybasicsinc.com,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1549,118745,Aveda Institute Lafayette,2922 Johnston Street,Lafayette,LA,19,70503-3246,337-233-0511,"02117800",159522,www.beautybasicsinc.com,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1550,118754,Louisiana Academy of Beauty,550 E Laurel,Eunice,LA,19,70535,337-457-7627,"02536400",159531,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1551,118763,Louisiana College,1140 College Dr,Pineville,LA,19,71359,318-487-7011,"00200700",159568,www.lacollege.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1552,118772,Opelousas School of Cosmetology Inc,529 E Vine St,Opelousas,LA,19,70570,337-942-6147,"02601100",159601,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1553,118790,Louisiana Tech University,305 Wisteria,Ruston,LA,19,71272,318-257-2000,"00200800",159647,www.latech.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1554,118806,Loyola University New Orleans,6363 Saint Charles Ave,New Orleans,LA,19,70118-6143,504-865-2011,"00201600",159656,www.loyno.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1555,118824,McNeese State University,4205 Ryan Street,Lake Charles,LA,19,70609,337-475-5000,"00201700",159717,www.mcneese.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1556,118860,University of New Orleans,2000 Lakeshore Drive,New Orleans,LA,19,70148,504-280-6000,"00201500",159939,www.uno.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1557,118879,New Orleans Baptist Theological Seminary,3939 Gentilly Blvd,New Orleans,LA,19,70126,504-282-4455-8049,"00201900",159948,www.nobts.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1558,118888,Nicholls State University,University Station  La Hwy 1,Thibodaux,LA,19,70310,877-642-4655,"00200500",159966,www.nicholls.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1559,118903,University of Louisiana at Monroe,700 University Avenue,Monroe,LA,19,71209-0000,318-342-1000,"00202000",159993,www.ulm.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1560,118930,Notre Dame Seminary,2901 South Carrollton Ave,New Orleans,LA,19,70118-4391,504-866-7426,"00202200",160029,www.nds.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1561,118949,Northwestern State University of Louisiana,140 Central Avenue,Natchitoches,LA,19,71497,318-357-6361,"00202100",160038,www.nsula.edu/,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1562,118967,Our Lady of Holy Cross College,4123 Woodland Dr,New Orleans,LA,19,70131-7399,504-394-7744,"00202300",160065,www.olhcc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1563,118976,Our Lady of the Lake College,7434 Perkins Rd,Baton Rouge,LA,19,70808-4380,225-768-1700,"03106200",160074,www.ololcollege.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1564,118985,Pat Goins Benton Road Beauty School,1701 Old Minden Rd Ste 36,Bossier City,LA,19,71111,318-746-7674,"01287900",160117,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1565,118994,Pat Goins Beauty School,3138 Louisville Ave,Monroe,LA,19,71201,318-322-2500,"01288000",160126,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1566,119003,Pat Goins Ruston Beauty School,213 W Alabama Ave,Ruston,LA,19,71270,318-255-2717,"01282300",160135,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1567,119012,Pat Goins Shreveport Beauty School,6363 Hearne Ave Ste 106,Shreveport,LA,19,71108,318-631-1833,"02323100",160144,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1568,119021,Pineville Beauty School,1008 Main St,Pineville,LA,19,71360-0000,318-445-1040,"02327800",160199,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1569,119049,Remington College - New Orleans Campus,321 Veterans Blvd,Metairie,LA,19,70005,504-831-8889,"02065100",160250,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1570,119067,Aveda Institute - Covington,1355 Polders Lane,Covington,LA,19,70433,985-892-9953-17,"02600900",160320,www.avedainstitutes.com,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1571,119076,Ronnie & Dormans School of Hair Design,2002 Johnston St,Lafayette,LA,19,70503-2748,337-232-1806,"01261100",160348,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1572,119100,Saint Joseph Seminary College,75376 River Road,St. Benedict,LA,19,70457,985-867-2232,"00202700",160409,www.sjasc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1573,119119,Louisiana Technical College - Shreveport-Bossier,2010 North Market Street,Shreveport,LA,19,71137-8527,318-676-7811,"00548833",160427,www.region7.ltc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1574,119128,Louisiana Technical College-Sidney N Collier Campus,3727 Louisa St,New Orleans,LA,19,70126,504-942-8333-130,"00548834",160436,www.theltc.net,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1575,119137,Vanguard College of Cosmetology,740 Oak Harbor Blvd,Slidell,LA,19,70458-0458,985-643-2614,"02554800",160445,www.academyofcreativehairdesign.com,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1576,119146,Louisiana Technical College-Slidell Campus,1000 Canulette Rd,Slidell,LA,19,70458,985-646-6431,"00548835",160454,www.ltc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1577,119155,South Louisiana Beauty College,300 Howard Ave,Houma,LA,19,70363,985-873-8978,"02518300",160472,SLBC-HOUMA.COM,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1578,119164,L.E. Fletcher Technical Community College,310 St. Charles Street,Houma,LA,19,70360,985-857-3655,"00576100",160481,www.ftcc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1579,119173,Remington College - Lafayette Campus,303 Rue Louis XIV,Lafayette,LA,19,70508,337-981-4010,"00520300",160524,remingtoncollege.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1580,119207,Sowela Technical Community College,3820 Senator J. Bennett Johnston Ave,Lake Charles,LA,19,70615,337-491-2698,"00546700",160579,www.sowela.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1581,119225,Stevenson's Academy of Hair Design,2039 Lapeyrouse Street,New Orleans,LA,19,70174,,,160603,,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1582,119234,Southeastern Louisiana University,548 Western Ave.,Hammond,LA,19,70402,985-549-2000,"00202400",160612,www.selu.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1583,119243,Southern University and A & M College,G. Leon Netterville Drive,Baton Rouge,LA,19,70813-0001,225-771-4500,"00202500",160621,www.subr.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1584,119252,Southern University at New Orleans,6400 Press Dr,New Orleans,LA,19,70126,504-286-5000,"00202600",160630,www.suno.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1585,119261,Southern University at Shreveport,3050 Martin Luther King Dr,Shreveport,LA,19,71107,318-674-3300,"00768600",160649,www.susla.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1586,119270,University of Louisiana at Lafayette,104 University Cir,Lafayette,LA,19,70503,377-482-1000,"00203100",160658,www.louisiana.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1587,119289,Louisiana Technical College - Sullivan,1710 Sullivan Drive,Bogalusa,LA,19,70427,985-732-6640,"00548837",160667,www.ltc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1588,119331,Tulane University,6823 Saint Charles Ave,New Orleans,LA,19,70118-5698,504-865-5000,"00202900",160755,www.tulane.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1589,119386,Xavier University of Louisiana,One Drexel Drive,New Orleans,LA,19,70125-1098,504-486-7411,"00203200",160904,www.xula.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1590,119395,Louisiana Technical College - Young Memorial,900 Youngs Road,Morgan City,LA,19,70381,985-380-2436,"00548843",160913,region3.ltc.edu/,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1591,119401,Andover College,265 Western Avenue,South Portland,ME,24,04106,207-774-6126,"00929200",160940,WWW.ANDOVERCOLLEGE.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1592,119410,College of the Atlantic,105 Eden St,Bar Harbor,ME,24,04609,207-288-5015,"01138500",160959,www.coa.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1593,119429,Bangor Theological Seminary,Two College Circle,Bangor,ME,24,04402-0411,207-942-6781-111,"00203500",160968,www.BTS.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1594,119438,Bates College,2 Andrews Road. 2 Lane Hall,Lewiston,ME,24,04240,207-786-6255,"00203600",160977,www.bates.edu/,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1595,119447,Beal College,99 Farm Road,Bangor,ME,24,04401,207-947-4591,"00520400",160995,bealcollege.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1596,119456,Bowdoin College,5700 College Station - President's Office,Brunswick,ME,24,04011-8448,207-725-3000,"00203800",161004,www.bowdoin.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1597,119465,Central Maine Medical Center School of Nursing and Health Professions,70 Middle Street,Lewiston,ME,24,04240,207-795-2840,"00630501",161022,www.cmmcson.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1598,119483,Central Maine Community College,1250 Turner St,Auburn,ME,24,04210-6498,207-755-5100,"00527600",161077,www.cmcc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1599,119492,Colby College,Mayflower Hill Drive,Waterville,ME,24,04901,207-872-3000,"00203900",161086,www.colby.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1600,119508,Eastern Maine Community College,354 Hogan Road,Bangor,ME,24,04401,207-974-4600,"00527700",161138,www.emcc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1601,119517,Husson College,One College Circle,Bangor,ME,24,04401-2999,207-941-7000,"00204300",161165,www.husson.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1602,119526,Kennebec Valley Community College,92 Western Ave,Fairfield,ME,24,04937-1367,207-453-5000,"00982600",161192,www.kvcc.me.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1603,119535,Landing School of Boat Building and Design,286 River Rd,Arundel,ME,24,04046-1490,207-985-7976,"02361300",161208,www.landingschool.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1604,119544,University of Maine at Augusta,46 University Dr,Augusta,ME,24,04330-9410,207-621-3146,"00676000",161217,www.uma.maine.edu/,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1605,119553,University of Maine at Farmington,224 Main St,Farmington,ME,24,04938-9978,207-778-7000,"00204000",161226,www.umf.maine.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1606,119562,University of Maine at Fort Kent,23 University Drive,Fort Kent,ME,24,04743-1292,207-834-7500,"00204100",161235,www.umfk.maine.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1607,119571,University of Maine at Machias,9 O'Brien Ave,Machias,ME,24,04654,207-255-1200,"00205500",161244,www.umm.maine.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1608,119580,University of Maine,5703 Alumni Hall. Suite 200,Orono,ME,24,04469-5703,207-581-1110,"00205300",161253,www.umaine.edu/,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1609,119605,Maine Maritime Academy,C3,Castine,ME,24,04420-0001,207-326-2206,"00204400",161299,www.mainemaritime.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1610,119614,University of Maine at Presque Isle,181 Main St,Presque Isle,ME,24,04769-2888,207-768-9400,"00203300",161341,www.umpi.maine.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1611,119641,University of New England,11 Hills Beach Rd,Biddeford,ME,24,04005,207-283-0171,"00205000",161457,WWW.UNE.EDU,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1612,119650,Northern Maine Community College,33 Edgemont Drive,Presque Isle,ME,24,04769-2016,207-768-2700,"00576000",161484,www.nmcc.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1613,119669,Empire Beauty School - Portland,319 Marginal Way,Portland,ME,24,04101,207-774-9413,"00945900",161493,www.pierresschool.com,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
1614,119678,Maine College of Art,97 Spring St,Portland,ME,24,04101-3913,207-775-3052-221,"01167300",161509,www.meca.edu,1,2012-04-13 00:00:00,2012-04-13 00:00:00,jd
